FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE,SEDOL
Government Bond,IT0005246134,X_BUONI POLIENNALI DEL TES 1.3% 05/15/2028 144A,,124.67,5927.355242086722,125.84267452827989,738963.3780309516,BYXYY37
Government Bond,CA135087XQ21,X_CANADIAN GOVERNMENT RRB 3.0% 12/01/2036,,210.2,2122.6173682535164,-77.78134181732152,446174.17080688913,2740081
Government Bond,FR0013415627,X_FRANCE (GOVT OF) 0% 03/25/2025REGS ,,101.81,43346.992776849795,-1015.6952182029266,4413157.334611078,BGRX2V8
Government Bond,JP1300671L78,X_JAPAN (30 YEAR ISSUE) 0.6 % 06/20/2050 ,,97.82,4995906.294256517,-56835.66656374849,488699553.7041724,BMVQTR0
Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,,126.07,6158.461666936871,-233.63394785408303,776397.2623507313,BMT9GR0
Government Bond,IT0004243512,X_BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,,135.08,7097.347484235876,36.15036735327593,958709.6981705824,B1Z5FX4
Government Bond,NL0012818504,X_NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,,107.11,3921.034963690087,-1.3889329793643057,419982.0549608452,BFM0LR6
Government Bond,GB00BD9MZZ71,X_UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,,326.05,3490.8409909247584,-0.5336589366481604,1138188.7050910175,BD9MZZ7
Government Bond,CA135087VS05,X_CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,,207.1,1587.0504908730493,-79.63095445432944,328678.1566598085,2210799
Government Bond,ES0000012411,X_BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,,153.98,14051.495958150244,-261.44289975436516,2163649.347635974,7040582
Government Bond,AT0000A04967,X_REPUBLIC OF AUSTRIA 4.15 % 03/15/2037 144A ,,157.87,2716.210082247717,-22.06119922344493,428808.0856844471,B1N0ZF3
Government Bond,AU000XCLWAF4,X_AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,,156.04,1979.4599545435756,8.066827144195837,308874.9313069795,BDSTKV0
CASH,USDCURR,X_CASH,,,,,96613876.24016447,
Equities,ATO,Atmos Energy,,116.85,1170.984712138657,-857.7395080162075,136829.56361340205,
Equities,MKTX,MarketAxess,,237.28,9284.956084375664,745.4133124722149,2203134.3797006574,
Equities,CHD,Church & Dwight,,98.44,7148.941812694088,631.2518534975736,703741.8320416061,
Equities,WYNN,Wynn Resorts,,96.73,1940.6466724254456,4815.049910512096,187718.75262371337,
Equities,GOOG,Alphabet Inc. (Class C),,132.91,1782.3256640240938,30.686182183925514,236888.9040054423,
Equities,NVR,"NVR, Inc.",,6026.01,1941.188193287515,71134.29432490186,11697619.4646325,
Equities,NEM,Newmont,,37.75,5378.293307622979,197.1641357403546,203030.57236276747,
Equities,IT,Gartner,,348.01,5294.367419836093,506.36138937019393,1842492.8057771588,
Equities,MA,Mastercard,,407.85,1716.6408244273969,-2725.6024946349216,700131.9602427138,
Equities,APH,Amphenol,,85.85,755.828563719382,-216.331676896371,64887.88219530894,
Equities,MOS,Mosaic Company (The),,38.58,8554.296753936338,-708.309287586652,330024.7687668639,
Equities,RTX,RTX Corporation,,83.1,9094.714882613787,6460.65763839226,755770.8067452058,
Equities,LMT,Lockheed Martin,,438.83,9696.580860385324,13645.982104544972,4255150.578962891,
Equities,COF,Capital One,,97.28,8202.708590834764,26533.540283565933,797959.4917164058,
Equities,ODFL,Old Dominion,,372.56,2871.0451523528773,-40061.03401335083,1069636.581960588,
Equities,PXD,Pioneer Natural Resources,,225.68,401.86755465855634,-0.4765383586205516,90693.469735343,
Equities,FITB,Fifth Third Bank,,23.88,9257.446824582545,-1134.8071802188829,221067.83017103112,
Equities,DHI,D.R. Horton,,116.92,3954.845005698377,-3435.9557773300207,462400.47806625423,
Equities,ORCL,Oracle Corporation,,115.72,7723.613597355887,-2454.353217949316,893776.5654860232,
Equities,NSC,Norfolk Southern Railway,,207.66,927.2149936473878,1433.1490738282555,192545.46558081656,
Equities,HUM,Humana,,521.76,1492.234579185878,6616.651419864662,778588.3140360238,
Equities,UDR,"UDR, Inc.",,38.88,3626.0236924160417,-790.6204586211834,140979.8011611357,
Equities,QCOM,Qualcomm,,108.52,2676.7179295408446,-4338.069473950953,290477.42971377244,
Equities,META,Meta Platforms,,326.12,3263.2244064973215,3964.877910397433,1064202.7434469066,
Equities,USB,U.S. Bank,,34.9,7693.928408280633,-3445.0178828109183,268518.1014489941,
Equities,MO,Altria,,45.21,195.34134369918067,-3.4322576821336828,8831.382148639957,
Equities,ANET,Arista Networks,,185.88,6615.62909411591,22683.440017245273,1229713.1360142657,
Equities,DD,DuPont,,74.1,9504.56084464017,-7980.2198217366595,704287.9585878365,
Equities,KMB,Kimberly-Clark,,133.12,8671.609864328262,-7137.440894167114,1154364.7051393783,
Equities,ACN,Accenture,,322.32,2866.739241013272,2250.0841644013503,924007.392163398,
Equities,IDXX,Idexx Laboratories,,486.67,2266.346856375491,-6176.1570180173385,1102963.02459226,
Equities,BR,Broadridge Financial Solutions,,184.32,4576.186042836694,3862.402471626201,843482.6114156593,
Equities,TJX,TJX Companies,,88.7,1744.327309229922,-1094.364433072781,154721.8323286941,
Equities,FE,FirstEnergy,,34.84,694.1706701697095,-275.3456358612956,24184.90614871268,
Equities,BA,Boeing,,222.02,5696.881517584515,-15272.51287294052,1264821.634534114,
Equities,SPGI,S&P Global,,400.34,8654.225403683527,-2707.112018653702,3464632.5981106632,
Equities,EA,Electronic Arts,,118.12,730.7643526671199,-401.4582961646085,86317.8853370402,
Equities,TEL,TE Connectivity,,123.43,8601.484553662596,-5064.352331241352,1061681.2384585743,
Equities,SBAC,SBA Communications,,225.93,2769.84639003829,1376.1078917735997,625791.3949013508,
Equities,DFS,Discover Financial,,83.77,9487.734314580595,36674.15742043055,794787.5035324164,
Equities,ALGN,Align Technology,,318.41,2908.5577793434963,-32502.475974753663,926113.8825207629,
Equities,PSA,Public Storage,,280.23,1826.8616524985205,224.8840963779852,511941.4408796604,
Equities,REGN,Regeneron,,836.56,3341.4003273124167,-58738.172235708815,2795281.857816475,
Equities,ETSY,Etsy,,68.21,225.4170841840478,-1751.5817196148805,15375.6993121939,
Equities,WMT,Walmart,,157.67,4789.0135874637845,-546.2960914893698,755083.7723354149,
Equities,DAL,Delta Air Lines,,42.17,5372.572878152757,-2647.4485628487637,226561.39827170176,
Equities,MNST,Monster Beverage,,61.41,6752.174399972839,-1520.2833906742992,414651.029902332,
Equities,PWR,Quanta Services,,209.49,610.7239462971395,782.7449402171521,127940.55950978777,
Equities,ETR,Entergy,,93.73,9205.854655178122,-1700.104746466587,862864.7568298454,
Equities,KR,Kroger,,47.86,3716.723513895721,-45.83235659877515,177882.3873750492,
Equities,IEX,IDEX Corporation,,214.8,5493.660224856071,-8825.41951165687,1180038.2162990842,
Equities,ZTS,Zoetis,,185.59,2512.7355666724047,982.1219271165944,466338.5938187316,
Equities,BG,Bunge Limited,,109.68,8880.745221259425,-654.580572235541,974040.135867734,
Equities,SRE,Sempra Energy,,71.4,5292.59516974205,-1722.915902538158,377891.2951195824,
Equities,ACGL,Arch Capital Group,,79.01,7821.294115039333,-828.1370239453565,617960.4480292578,
Equities,TGT,Target Corporation,,117.99,2564.216149959793,-5747.9925539078295,302551.86353375594,
Equities,ADSK,Autodesk,,218.57,6644.953269283118,-1652.032462665611,1452387.436067211,
Equities,EPAM,EPAM Systems,,242.58,2089.532090048318,123.08933292066362,506878.694403921,
Government Bond,NL0012818504,NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,,106.86,3805.226939098736,21.38228353443212,406626.550712091,BFM0LR6
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,,124.53,3109.794241428112,29.971841816464384,387262.6768850428,BF0YM66
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,,124.48,12083.951555075286,-600.0062706682281,1504210.2895757717,BZ56VY8
Government Bond,CA135087G997,CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,,131.54,2240.6683718699855,15.660827343056567,294737.5176357779,BG7PCR0
Government Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,,152.44,11609.487108964888,22.702065646297047,1769750.2148906074,B646050
Government Bond,GB00BYY5F144,UNITED KINGDOM I/L GILT 0.125% 03/22/2026 REGS,,140.07,4909.970261663608,7.1957705530717035,687739.5345512215,BYY5F14
Government Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,,134.92,16936.00217734689,172.88553063348374,2285005.4137676423,BYZ0LZ4
Government Bond,ES00000121S7,BONOS Y OBLIG DEL ESTADO 4.7% 07/30/2041 144A,,164.01,2527.112335361706,-4.392625682324705,414471.69412267336,B4KCFS6
Government Bond,GB00BD9MZZ71,UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,,325.74,3442.9037671686615,-89.67104976740191,1121491.47311752,BD9MZZ7
Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A ,,105.41,17457.785088911212,-30.86277744251537,1840225.1262221308,BYN4DC9
Government Bond,DE0001030575,DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,,181.37,4404.282194663062,-130.9903968017193,798804.6616460396,BZ0D4B2
Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,,104.61,80461.23137694718,-18.407500823434308,8417049.414342444,BJK1TG4
Government Bond,GB00BNNGP551,UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,,143.09,2359.225304993417,8.93014524451644,337581.548891508,BNNGP55
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,,217.48,3436.576783518022,-24.656899800152555,747386.7188794994,BZ13DV4
Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,,121.25,11752.47621000183,-35.2151704254883,1424987.740462722,BK53BD3
Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,,161.6,6242.2905067914,359.42371976250655,1008754.1458974902,BZ56W67
Government Bond,GB00B128DH60,UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,,207.74,5163.205181166701,-110.81310121856131,1072604.2443355704,B128DH6
Government Bond,US912810SB52,TSY INFL IX N/B 1% 02/15/2048,,156.96,6652.124436490148,125.570523684119,1044117.4515514936,BFZBGW6
Government Bond,ES0000012932,BONOS Y OBLIG DEL ESTADO 4.2% 01/31/2037 144A,,147.15,10397.542939831665,7.647501426766138,1529998.4435962294,B05L4R2
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,,179.33,5150.788652351889,-5.912827496517172,923690.9290262643,B03KSM4
Government Bond,GB0031790826,UNITED KINGDOM I/L GILT 2% 01/26/2035 REGS,,308.76,2595.021264123691,-12.352932445598093,801238.7655108308,3179082
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,,365.96,3650.2864893444066,-49.93368999165013,1335858.843640479,BDX8CX8
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,,124.06,2904.903355918635,61.33524464313817,360382.3103352659,BLP563
CASH,USDCURR,CASH,,,,,4069366.546545718,
Equities,ATO,Atmos Energy,,115.6,1216.3543145462088,-80.01709174613285,140610.55876154173,
Equities,MKTX,MarketAxess,,260.72,9649.78361206868,9368.23608546162,2515891.583338546,
Equities,CHD,Church & Dwight,,99.95,7255.316201672211,3053.090682013187,725168.8543571375,
Equities,WYNN,Wynn Resorts,,105.33,1950.7353701830275,-229.5178739849759,205470.95654137828,
Equities,GOOG,Alphabet Inc. (Class C),,120.97,1803.805991552843,-357.4037689657406,218206.41079814735,
Equities,NVR,"NVR, Inc.",,6350.62,1904.0103246479937,262929.24513853155,12091646.047916042,
Equities,NEM,Newmont,,42.66,5384.286138496546,-241.4021236434128,229693.64666826263,
Equities,IT,Gartner,,350.31,5338.962483313656,-6567.400917945506,1870291.9475296068,
Equities,MA,Mastercard,,392.73,1666.0923134116915,-2623.3672942097874,654324.4342461736,
Equities,APH,Amphenol,,84.95,762.5467043536598,-965.510036235078,64778.3425348434,
Equities,MOS,Mosaic Company (The),,35.0,8832.421868695134,-2107.165978484074,309134.7654043297,
Equities,RTX,RTX Corporation,,97.28,9168.808064323344,-309.584523094855,891941.648497375,
Equities,LMT,Lockheed Martin,,460.38,9692.76067684927,6566.322470944038,4462353.160407866,
Equities,COF,Capital One,,108.79,8123.758131089677,918.5926687454056,883783.647081246,
Equities,ODFL,Old Dominion,,369.75,3030.8430358326004,-20458.736935649125,1120654.212499104,
Equities,PXD,Pioneer Natural Resources,,207.18,397.0627877369233,-582.2196008956611,82263.46836333578,
Equities,FITB,Fifth Third Bank,,26.21,9089.870732356734,-2607.3028316906384,238245.51189507,
Equities,DHI,D.R. Horton,,121.44,4088.462816955513,-6311.564473675061,496502.9244910775,
Equities,ORCL,Oracle Corporation,,118.67,8076.376696630921,-23934.89719094584,958423.6225891914,
Equities,NSC,Norfolk Southern Railway,,225.43,925.8365769075752,1578.4801454291935,208711.33953227467,
Equities,HUM,Humana,,447.13,1479.533453511889,-2777.854334907638,661543.793068771,
Equities,UDR,"UDR, Inc.",,42.54,3689.562140232173,-2434.5875423865714,156953.97344547664,
Equities,QCOM,Qualcomm,,119.04,2715.53020660043,-1309.5820538683788,323256.7157937152,
Equities,META,Meta Platforms,,286.98,3429.93406534382,-4731.842768596663,984322.4780723696,
Equities,USB,U.S. Bank,,33.04,8049.95376050656,-5174.418907915442,265970.47224713676,
Equities,MO,Altria,,45.3,195.34134369918067,-8.635780874926951,8848.962869572884,
Equities,ANET,Arista Networks,,162.06,6697.037730380329,-1396.5954310552024,1085321.934585436,
Equities,DD,DuPont,,71.11,9699.163750800164,-3173.915309049796,689707.5343193996,
Equities,KMB,Kimberly-Clark,,138.06,8561.960094620774,2338.070474070412,1182064.210663344,
Equities,ACN,Accenture,,307.46,2891.5769978868507,895.4588975177849,889044.263770291,
Equities,IDXX,Idexx Laboratories,,502.23,2255.089786333687,11661.01506740634,1132573.7433903676,
Equities,BR,Broadridge Financial Solutions,,165.63,4595.661102203477,-17292.493992631342,761179.3483579619,
Equities,TJX,TJX Companies,,84.46,1711.901696398136,-876.2083231629402,144587.21727778655,
Equities,FE,FirstEnergy,,38.47,676.1823317151528,200.60098814495163,26012.734301081928,
Equities,BA,Boeing,,211.16,5795.093710296173,-5879.808905763786,1223691.98786614,
Equities,SPGI,S&P Global,,399.96,8555.241953986497,142.41670477959394,3421754.571916439,
Equities,EA,Electronic Arts,,129.7,707.370651425726,18.411709310355768,91745.97348991664,
Equities,TEL,TE Connectivity,,139.52,8894.578617826832,-29848.62991725986,1240971.6087591995,
Equities,SBAC,SBA Communications,,230.86,2845.167019035202,-5642.882041802379,656835.2580144667,
Equities,DFS,Discover Financial,,115.93,9292.497993109211,-3022.4084381627836,1077279.2923411508,
Equities,ALGN,Align Technology,,353.64,2902.059528998665,20022.26127498733,1026284.331835088,
Equities,PSA,Public Storage,,291.88,1803.704251269666,1313.8333208300648,526465.1968605901,
Equities,REGN,Regeneron,,718.54,3184.142668967492,-3539.2070678090654,2287933.873359902,
Equities,ETSY,Etsy,,84.61,232.6078248434044,51.11628743472339,19680.948060000446,
Equities,WMT,Walmart,,156.62,4872.703175238132,9959.996299363478,763162.7713057962,
Equities,DAL,Delta Air Lines,,47.44,5465.12043445271,-11373.720199383197,259265.31341043653,
Equities,MNST,Monster Beverage,,57.44,6822.447398146341,512.3962291349038,391881.3785495258,
Equities,PWR,Quanta Services,,196.45,609.6638781853311,342.5017712305133,119768.46886950827,
Equities,ETR,Entergy,,97.37,9176.973542534426,-265.9318700145295,893561.9138365771,
Equities,KR,Kroger,,46.72,3666.96266958848,1391.208447158226,171320.4959231738,
Equities,IEX,IDEX Corporation,,214.62,5481.241346419281,22053.500777497924,1176384.0177685062,
Equities,ZTS,Zoetis,,171.83,2426.184123190638,3308.6845905763535,416891.2178878473,
Equities,BG,Bunge Limited,,93.79,8754.915464582231,1596.7973347345594,821123.5214231675,
Equities,SRE,Sempra Energy,,71.6,5119.833605018849,1140.2788382870085,366580.0861193496,
Equities,ACGL,Arch Capital Group,,74.85,7657.8664008114365,5544.5369303336065,573191.300100736,
Equities,TGT,Target Corporation,,130.78,2669.221968031958,-18.66770099060701,349080.8489792195,
Equities,ADSK,Autodesk,,204.61,6711.2354228004,-3110.4406950564644,1373185.87985919,
Equities,EPAM,EPAM Systems,,224.75,2144.5703013022708,577.8905518465091,481992.17521768535,
Government Bond,NL0012818504,NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,,106.83,3695.335412223149,-101.17470745562665,394772.68208779895,BFM0LR6
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,,124.41,3062.4290073696448,-302.133731424612,380996.7928068575,BF0YM66
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,,124.0,11712.04684185118,-625.7444381231016,1452293.808389546,BZ56VY8
Government Bond,CA135087G997,CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,,131.54,2246.7436928220336,-11.23934376128936,295536.6653538103,BG7PCR0
Government Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,,152.19,11481.424174549911,-186.2733591490472,1747357.945124751,B646050
Government Bond,GB00BYY5F144,UNITED KINGDOM I/L GILT 0.125% 03/22/2026 REGS,,139.27,4755.465756811729,-188.87092742640004,662293.7159511696,BYY5F14
Government Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,,134.96,17447.878944516506,645.2698187465494,2354765.742351948,BYZ0LZ4
Government Bond,ES00000121S7,BONOS Y OBLIG DEL ESTADO 4.7% 07/30/2041 144A,,164.06,2620.1174891047554,87.46606563924468,429856.4752625262,B4KCFS6
Government Bond,GB00BD9MZZ71,UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,,325.25,3469.6502341322534,-461.7284823188212,1128503.7386515157,BD9MZZ7
Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A ,,105.35,17125.815718100977,-51.87021418909808,1804204.6859019375,BYN4DC9
Government Bond,DE0001030575,DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,,181.36,4438.919078432755,-15.811512526034916,805042.3640645645,BZ0D4B2
Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,,104.65,80911.19250818582,-699.4850312892002,8467356.295981647,BJK1TG4
Government Bond,GB00BNNGP551,UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,,142.7,2373.989811797656,-151.07424381626933,338768.34614352544,BNNGP55
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,,217.12,3451.282008086763,54.54612369102488,749342.3495957981,BZ13DV4
Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,,121.1,11491.883948853168,-120.20111505235288,1391667.1462061184,BK53BD3
Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,,161.05,6138.210279060944,-824.599258791734,988558.7654427652,BZ56W67
Government Bond,GB00B128DH60,UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,,206.79,5168.873370487344,505.57672290437085,1068871.3242830778,B128DH6
Government Bond,US912810SB52,TSY INFL IX N/B 1% 02/15/2048,,157.19,6665.096598027765,134.91047999121344,1047686.5342439844,BFZBGW6
Government Bond,ES0000012932,BONOS Y OBLIG DEL ESTADO 4.2% 01/31/2037 144A,,147.19,10007.010533638126,-800.8463494110795,1472931.8804461956,B05L4R2
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,,179.22,5186.318647174042,-405.36012003069055,929492.0279465318,B03KSM4
Government Bond,GB0031790826,UNITED KINGDOM I/L GILT 2% 01/26/2035 REGS,,307.91,2599.419166774483,34.76930095685725,800387.1556415311,3179082
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,,365.41,3804.100087979378,536.6757082807,1390056.2131485443,BDX8CX8
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,,124.14,2910.037205737637,178.65797370126484,361252.01872027025,BLP563
CASH,USDCURR,CASH,,,,,4871602.907975171,
Equities,AVGO,Broadcom Inc.,,867.43,138922.03787911774,1893835.5028572932,120505143.3174831,
Equities,IP,International Paper,,31.39,174740.29311640788,-31580.450349021456,5485097.800924043,
Equities,MS,Morgan Stanley,,84.62,164792.9407553809,105717.73307586768,13944778.646720331,
Equities,APD,Air Products and Chemicals,,299.53,141261.74761169447,451351.98650548415,42312131.26213084,
Equities,PRU,Prudential Financial,,87.03,225654.24571430028,48193.34844852617,19638689.004515555,
