,fund_name,eom_date,financial_type,identifier,reported_price,master_price_filled,price_difference
6099,Catalysm,2023-04-30,Equities,ACGL,75.07,75.07,0.0
6100,Catalysm,2023-04-30,Equities,ACN,279.28,279.28,0.0
6101,Catalysm,2023-04-30,Equities,ACN,279.28,279.28,0.0
6102,Catalysm,2023-04-30,Equities,ADSK,194.79,194.79,0.0
6103,Catalysm,2023-04-30,Equities,ADSK,194.79,194.79,0.0
6104,Catalysm,2023-04-30,Equities,ADSK,194.79,194.79,0.0
6105,Catalysm,2023-04-30,Equities,ALGN,325.3,325.3,0.0
6106,Catalysm,2023-04-30,Equities,ALGN,325.3,325.3,0.0
6107,Catalysm,2023-04-30,Equities,ANET,160.16,160.16,0.0
6108,Catalysm,2023-04-30,Equities,ANET,160.16,160.16,0.0
6109,Catalysm,2023-04-30,Equities,APH,75.28,75.28,0.0
6110,Catalysm,2023-04-30,Equities,APH,75.28,75.28,0.0
6111,Catalysm,2023-04-30,Government Bond,AT0000A1K9C8,105.47,105.47,0.0
6112,Catalysm,2023-04-30,Government Bond,AT0000A1K9C8,105.47,105.47,0.0
6113,Catalysm,2023-04-30,Equities,ATO,112.69,112.69,0.0
6114,Catalysm,2023-04-30,Equities,ATO,112.69,112.69,0.0
6115,Catalysm,2023-04-30,Equities,ATO,112.69,112.69,0.0
6116,Catalysm,2023-04-30,Equities,BA,206.78,206.78,0.0
6117,Catalysm,2023-04-30,Equities,BA,206.78,206.78,0.0
6118,Catalysm,2023-04-30,Equities,BG,92.39,92.39,0.0
6119,Catalysm,2023-04-30,Equities,BG,92.39,92.39,0.0
6120,Catalysm,2023-04-30,Equities,BR,144.74,144.74,0.0
6121,Catalysm,2023-04-30,Equities,BR,144.74,144.74,0.0
6122,Catalysm,2023-04-30,Government Bond,CA135087G997,131.68,131.68,0.0
6123,Catalysm,2023-04-30,Government Bond,CA135087G997,131.68,131.68,0.0
6124,Catalysm,2023-04-30,Equities,CHD,96.57,96.57,0.0
6125,Catalysm,2023-04-30,Equities,CHD,96.57,96.57,0.0
6126,Catalysm,2023-04-30,Equities,CHD,96.57,96.57,0.0
6127,Catalysm,2023-04-30,Equities,COF,96.12,96.12,0.0
6128,Catalysm,2023-04-30,Equities,COF,96.12,96.12,0.0
6129,Catalysm,2023-04-30,Equities,DAL,34.24,34.24,0.0
6130,Catalysm,2023-04-30,Equities,DAL,34.24,34.24,0.0
6131,Catalysm,2023-04-30,Equities,DD,69.03,69.03,0.0
6132,Catalysm,2023-04-30,Equities,DD,69.03,69.03,0.0
6133,Catalysm,2023-04-30,Equities,DD,69.03,69.03,0.0
6134,Catalysm,2023-04-30,Government Bond,DE0001030575,181.41,181.41,0.0
6135,Catalysm,2023-04-30,Government Bond,DE0001030575,181.41,181.41,0.0
6136,Catalysm,2023-04-30,Equities,DFS,101.95,101.95,0.0
6137,Catalysm,2023-04-30,Equities,DFS,101.95,101.95,0.0
6138,Catalysm,2023-04-30,Equities,DFS,101.95,101.95,0.0
6139,Catalysm,2023-04-30,Equities,DHI,109.34,109.34,0.0
6140,Catalysm,2023-04-30,Equities,DHI,109.34,109.34,0.0
6141,Catalysm,2023-04-30,Equities,DHI,109.34,109.34,0.0
6142,Catalysm,2023-04-30,Government Bond,DK0009923807,104.67,104.67,0.0
6143,Catalysm,2023-04-30,Government Bond,DK0009923807,104.67,104.67,0.0
6144,Catalysm,2023-04-30,Government Bond,DK0009923807,104.67,104.67,0.0
6145,Catalysm,2023-04-30,Government Bond,DK0009923807,104.67,104.67,0.0
6146,Catalysm,2023-04-30,Equities,EA,127.09,127.09,0.0
6147,Catalysm,2023-04-30,Equities,EA,127.09,127.09,0.0
6148,Catalysm,2023-04-30,Equities,EPAM,282.44,282.44,0.0
6149,Catalysm,2023-04-30,Equities,EPAM,282.44,282.44,0.0
6150,Catalysm,2023-04-30,Government Bond,ES00000121S7,164.2,164.2,0.0
6151,Catalysm,2023-04-30,Government Bond,ES0000012852,124.58,124.58,0.0
6152,Catalysm,2023-04-30,Government Bond,ES0000012852,124.58,124.58,0.0
6153,Catalysm,2023-04-30,Government Bond,ES00000128C6,135.01,135.01,0.0
6154,Catalysm,2023-04-30,Government Bond,ES00000128C6,135.01,135.01,0.0
6155,Catalysm,2023-04-30,Government Bond,ES0000012932,147.34,147.34,0.0
6156,Catalysm,2023-04-30,Equities,ETR,106.5,106.5,0.0
6157,Catalysm,2023-04-30,Equities,ETR,106.5,106.5,0.0
6158,Catalysm,2023-04-30,Equities,ETSY,101.03,101.03,0.0
6159,Catalysm,2023-04-30,Equities,FE,38.99,38.99,0.0
6160,Catalysm,2023-04-30,Equities,FE,38.99,38.99,0.0
6161,Catalysm,2023-04-30,Equities,FITB,25.87,25.87,0.0
6162,Catalysm,2023-04-30,Government Bond,GB0031790826,308.91,308.91,0.0
6163,Catalysm,2023-04-30,Government Bond,GB00B128DH60,207.78,207.78,0.0
6164,Catalysm,2023-04-30,Government Bond,GB00B128DH60,207.78,207.78,0.0
6165,Catalysm,2023-04-30,Government Bond,GB00B6460505,152.57,152.57,0.0
6166,Catalysm,2023-04-30,Government Bond,GB00B6460505,152.57,152.57,0.0
6167,Catalysm,2023-04-30,Government Bond,GB00B6460505,152.57,152.57,0.0
6168,Catalysm,2023-04-30,Government Bond,GB00BD9MZZ71,325.99,325.99,0.0
6169,Catalysm,2023-04-30,Government Bond,GB00BD9MZZ71,325.99,325.99,0.0
6170,Catalysm,2023-04-30,Government Bond,GB00BD9MZZ71,325.99,325.99,0.0
6171,Catalysm,2023-04-30,Government Bond,GB00BDX8CX86,366.25,366.25,0.0
6172,Catalysm,2023-04-30,Government Bond,GB00BDX8CX86,366.25,366.25,0.0
6173,Catalysm,2023-04-30,Government Bond,GB00BNNGP551,143.16,143.16,0.0
6174,Catalysm,2023-04-30,Government Bond,GB00BNNGP551,143.16,143.16,0.0
6175,Catalysm,2023-04-30,Government Bond,GB00BYY5F144,139.98,139.98,0.0
6176,Catalysm,2023-04-30,Government Bond,GB00BYY5F144,139.98,139.98,0.0
6177,Catalysm,2023-04-30,Government Bond,GB00BZ13DV40,217.66,217.66,0.0
6178,Catalysm,2023-04-30,Government Bond,GB00BZ13DV40,217.66,217.66,0.0
6179,Catalysm,2023-04-30,Equities,GOOG,108.22,108.22,0.0
6180,Catalysm,2023-04-30,Equities,GOOG,108.22,108.22,0.0
6181,Catalysm,2023-04-30,Equities,GOOG,108.22,108.22,0.0
6182,Catalysm,2023-04-30,Equities,HUM,529.43,529.43,0.0
6183,Catalysm,2023-04-30,Equities,IDXX,492.16,492.16,0.0
6184,Catalysm,2023-04-30,Equities,IDXX,492.16,492.16,0.0
6185,Catalysm,2023-04-30,Equities,IEX,205.08,205.08,0.0
6186,Catalysm,2023-04-30,Equities,IEX,205.08,205.08,0.0
6187,Catalysm,2023-04-30,Equities,IT,302.46,302.46,0.0
6188,Catalysm,2023-04-30,Equities,IT,302.46,302.46,0.0
6189,Catalysm,2023-04-30,Government Bond,IT0003745541,179.5,179.5,0.0
6190,Catalysm,2023-04-30,Government Bond,IT0003745541,179.5,179.5,0.0
6191,Catalysm,2023-04-30,Government Bond,IT0003745541,179.5,179.5,0.0
6192,Catalysm,2023-04-30,Government Bond,IT0003745541,179.5,179.5,0.0
6193,Catalysm,2023-04-30,Equities,KMB,143.62,143.62,0.0
6194,Catalysm,2023-04-30,Equities,KMB,143.62,143.62,0.0
6195,Catalysm,2023-04-30,Equities,KR,48.09,48.09,0.0
6196,Catalysm,2023-04-30,Equities,KR,48.09,48.09,0.0
6197,Catalysm,2023-04-30,Equities,KR,48.09,48.09,0.0
6198,Catalysm,2023-04-30,Equities,KR,48.09,48.09,0.0
6199,Catalysm,2023-04-30,Equities,LMT,461.34,461.34,0.0
6200,Catalysm,2023-04-30,Equities,LMT,461.34,461.34,0.0
6201,Catalysm,2023-04-30,Equities,MA,379.48,379.48,0.0
6202,Catalysm,2023-04-30,Equities,MA,379.48,379.48,0.0
6203,Catalysm,2023-04-30,Equities,MA,379.48,379.48,0.0
6204,Catalysm,2023-04-30,Equities,MA,379.48,379.48,0.0
6205,Catalysm,2023-04-30,Equities,MA,379.48,379.48,0.0
6206,Catalysm,2023-04-30,Equities,META,240.32,240.32,0.0
6207,Catalysm,2023-04-30,Equities,META,240.32,240.32,0.0
6208,Catalysm,2023-04-30,Equities,META,240.32,240.32,0.0
6209,Catalysm,2023-04-30,Equities,MKTX,316.76,316.76,0.0
6210,Catalysm,2023-04-30,Equities,MKTX,316.76,316.76,0.0
6211,Catalysm,2023-04-30,Equities,MNST,56.0,56.0,0.0
6212,Catalysm,2023-04-30,Equities,MNST,56.0,56.0,0.0
6213,Catalysm,2023-04-30,Equities,MO,46.53,46.53,0.0
6214,Catalysm,2023-04-30,Equities,MO,46.53,46.53,0.0
6215,Catalysm,2023-04-30,Equities,MO,46.53,46.53,0.0
6216,Catalysm,2023-04-30,Equities,MOS,42.59,42.59,0.0
6217,Catalysm,2023-04-30,Equities,MOS,42.59,42.59,0.0
6218,Catalysm,2023-04-30,Equities,NEM,46.93,46.93,0.0
6219,Catalysm,2023-04-30,Equities,NEM,46.93,46.93,0.0
6220,Catalysm,2023-04-30,Equities,NEM,46.93,46.93,0.0
6221,Catalysm,2023-04-30,Government Bond,NL0012818504,106.93,106.93,0.0
6222,Catalysm,2023-04-30,Government Bond,NL0012818504,106.93,106.93,0.0
6223,Catalysm,2023-04-30,Equities,NSC,200.5,200.5,0.0
6224,Catalysm,2023-04-30,Equities,NSC,200.5,200.5,0.0
6225,Catalysm,2023-04-30,Equities,NVR,5840.0,5840.0,0.0
6226,Catalysm,2023-04-30,Equities,NVR,5840.0,5840.0,0.0
6227,Catalysm,2023-04-30,Equities,ODFL,319.98,319.98,0.0
6228,Catalysm,2023-04-30,Equities,ODFL,319.98,319.98,0.0
6229,Catalysm,2023-04-30,Equities,ODFL,319.98,319.98,0.0
6230,Catalysm,2023-04-30,Equities,ORCL,94.39,94.39,0.0
6231,Catalysm,2023-04-30,Equities,PSA,291.76,291.76,0.0
6232,Catalysm,2023-04-30,Equities,PWR,169.57,169.57,0.0
6233,Catalysm,2023-04-30,Equities,PXD,214.03,214.03,0.0
6234,Catalysm,2023-04-30,Equities,QCOM,115.99,115.99,0.0
6235,Catalysm,2023-04-30,Equities,REGN,801.79,801.79,0.0
6236,Catalysm,2023-04-30,Equities,REGN,801.79,801.79,0.0
6237,Catalysm,2023-04-30,Equities,REGN,801.79,801.79,0.0
6238,Catalysm,2023-04-30,Equities,RTX,98.6,98.6,0.0
6239,Catalysm,2023-04-30,Equities,RTX,98.6,98.6,0.0
6240,Catalysm,2023-04-30,Equities,RTX,98.6,98.6,0.0
6241,Catalysm,2023-04-30,Equities,SBAC,258.89,258.89,0.0
6242,Catalysm,2023-04-30,Government Bond,SE0013748258,124.37,124.37,0.0
6243,Catalysm,2023-04-30,Government Bond,SE0013748258,124.37,124.37,0.0
6244,Catalysm,2023-04-30,Equities,SPGI,360.82,360.82,0.0
6245,Catalysm,2023-04-30,Equities,SPGI,360.82,360.82,0.0
6246,Catalysm,2023-04-30,Equities,SRE,76.47,76.47,0.0
6247,Catalysm,2023-04-30,Equities,TEL,121.22,121.22,0.0
6248,Catalysm,2023-04-30,Equities,TEL,121.22,121.22,0.0
6249,Catalysm,2023-04-30,Equities,TEL,121.22,121.22,0.0
6250,Catalysm,2023-04-30,Equities,TGT,155.36,155.36,0.0
6251,Catalysm,2023-04-30,Equities,TGT,155.36,155.36,0.0
6252,Catalysm,2023-04-30,Equities,TJX,78.19,78.19,0.0
6253,Catalysm,2023-04-30,Equities,TJX,78.19,78.19,0.0
6254,Catalysm,2023-04-30,Equities,TJX,78.19,78.19,0.0
6255,Catalysm,2023-04-30,Equities,TJX,78.19,78.19,0.0
6256,Catalysm,2023-04-30,Equities,TJX,78.19,78.19,0.0
6257,Catalysm,2023-04-30,Equities,UDR,40.93,40.93,0.0
6258,Catalysm,2023-04-30,Equities,UDR,40.93,40.93,0.0
6259,Catalysm,2023-04-30,Government Bond,US912810FS25,161.68,161.68,0.0
6260,Catalysm,2023-04-30,Government Bond,US912810FS25,161.68,161.68,0.0
6261,Catalysm,2023-04-30,Government Bond,US912810FS25,161.68,161.68,0.0
6262,Catalysm,2023-04-30,Government Bond,US912810SB52,157.17,157.17,0.0
6263,Catalysm,2023-04-30,Government Bond,US9128287D64,121.35,121.35,0.0
6264,Catalysm,2023-04-30,Government Bond,US912828WU04,124.44,124.44,0.0
6265,Catalysm,2023-04-30,Government Bond,US912828WU04,124.44,124.44,0.0
6266,Catalysm,2023-04-30,Government Bond,US912828WU04,124.44,124.44,0.0
6267,Catalysm,2023-04-30,Equities,USB,33.77,33.77,0.0
6268,Catalysm,2023-04-30,CASH,USDCURR,,,
6269,Catalysm,2023-04-30,CASH,USDCURR,,,
6270,Catalysm,2023-04-30,CASH,USDCURR,,,
6271,Catalysm,2023-04-30,CASH,USDCURR,,,
6272,Catalysm,2023-04-30,CASH,USDCURR,,,
6273,Catalysm,2023-04-30,CASH,USDCURR,,,
6274,Catalysm,2023-04-30,CASH,USDCURR,,,
6275,Catalysm,2023-04-30,CASH,USDCURR,,,
6276,Catalysm,2023-04-30,CASH,USDCURR,,,
6277,Catalysm,2023-04-30,CASH,USDCURR,,,
6278,Catalysm,2023-04-30,Equities,WMT,149.87,149.87,0.0
6279,Catalysm,2023-04-30,Equities,WMT,149.87,149.87,0.0
6280,Catalysm,2023-04-30,Equities,WYNN,113.72,113.72,0.0
6281,Catalysm,2023-04-30,Equities,WYNN,113.72,113.72,0.0
6282,Catalysm,2023-04-30,Equities,ZTS,175.39,175.39,0.0
6283,Catalysm,2023-04-30,Equities,ZTS,175.39,175.39,0.0
6284,Catalysm,2023-04-30,Equities,ZTS,175.39,175.39,0.0
6285,Catalysm,2023-05-31,Equities,ACGL,69.7,69.7,0.0
6286,Catalysm,2023-05-31,Equities,ACGL,69.7,69.7,0.0
6287,Catalysm,2023-05-31,Equities,ACN,304.81,304.81,0.0
6288,Catalysm,2023-05-31,Equities,ACN,304.81,304.81,0.0
6289,Catalysm,2023-05-31,Equities,ADSK,199.39,199.39,0.0
6290,Catalysm,2023-05-31,Equities,ADSK,199.39,199.39,0.0
6291,Catalysm,2023-05-31,Equities,ADSK,199.39,199.39,0.0
6292,Catalysm,2023-05-31,Equities,ALGN,282.66,282.66,0.0
6293,Catalysm,2023-05-31,Equities,ALGN,282.66,282.66,0.0
6294,Catalysm,2023-05-31,Equities,ANET,166.34,166.34,0.0
6295,Catalysm,2023-05-31,Equities,ANET,166.34,166.34,0.0
6296,Catalysm,2023-05-31,Equities,APH,75.26,75.26,0.0
6297,Catalysm,2023-05-31,Equities,APH,75.26,75.26,0.0
6298,Catalysm,2023-05-31,Government Bond,AT0000A1K9C8,105.6,105.6,0.0
6299,Catalysm,2023-05-31,Government Bond,AT0000A1K9C8,105.6,105.6,0.0
6300,Catalysm,2023-05-31,Equities,ATO,114.55,114.55,0.0
6301,Catalysm,2023-05-31,Equities,ATO,114.55,114.55,0.0
6302,Catalysm,2023-05-31,Equities,ATO,114.55,114.55,0.0
6303,Catalysm,2023-05-31,Equities,BA,205.7,205.7,0.0
6304,Catalysm,2023-05-31,Equities,BA,205.7,205.7,0.0
6305,Catalysm,2023-05-31,Equities,BG,92.09,92.09,0.0
6306,Catalysm,2023-05-31,Equities,BG,92.09,92.09,0.0
6307,Catalysm,2023-05-31,Equities,BR,146.05,146.05,0.0
6308,Catalysm,2023-05-31,Equities,BR,146.05,146.05,0.0
6309,Catalysm,2023-05-31,Government Bond,CA135087G997,131.81,131.81,0.0
6310,Catalysm,2023-05-31,Government Bond,CA135087G997,131.81,131.81,0.0
6311,Catalysm,2023-05-31,Equities,CHD,92.19,92.19,0.0
6312,Catalysm,2023-05-31,Equities,CHD,92.19,92.19,0.0
6313,Catalysm,2023-05-31,Equities,CHD,92.19,92.19,0.0
6314,Catalysm,2023-05-31,Equities,COF,103.66,103.66,0.0
6315,Catalysm,2023-05-31,Equities,COF,103.66,103.66,0.0
6316,Catalysm,2023-05-31,Equities,DAL,36.25,36.25,0.0
6317,Catalysm,2023-05-31,Equities,DAL,36.25,36.25,0.0
6318,Catalysm,2023-05-31,Equities,DD,66.88,66.88,0.0
6319,Catalysm,2023-05-31,Equities,DD,66.88,66.88,0.0
6320,Catalysm,2023-05-31,Equities,DD,66.88,66.88,0.0
6321,Catalysm,2023-05-31,Government Bond,DE0001030575,181.73,181.73,0.0
6322,Catalysm,2023-05-31,Government Bond,DE0001030575,181.73,181.73,0.0
6323,Catalysm,2023-05-31,Equities,DFS,101.93,101.93,0.0
6324,Catalysm,2023-05-31,Equities,DFS,101.93,101.93,0.0
6325,Catalysm,2023-05-31,Equities,DFS,101.93,101.93,0.0
6326,Catalysm,2023-05-31,Equities,DHI,106.62,106.62,0.0
6327,Catalysm,2023-05-31,Equities,DHI,106.62,106.62,0.0
6328,Catalysm,2023-05-31,Equities,DHI,106.62,106.62,0.0
6329,Catalysm,2023-05-31,Government Bond,DK0009923807,104.83,104.83,0.0
6330,Catalysm,2023-05-31,Government Bond,DK0009923807,104.83,104.83,0.0
6331,Catalysm,2023-05-31,Government Bond,DK0009923807,104.83,104.83,0.0
6332,Catalysm,2023-05-31,Government Bond,DK0009923807,104.83,104.83,0.0
6333,Catalysm,2023-05-31,Equities,EA,128.0,128.0,0.0
6334,Catalysm,2023-05-31,Equities,EA,128.0,128.0,0.0
6335,Catalysm,2023-05-31,Equities,EPAM,256.62,256.62,0.0
6336,Catalysm,2023-05-31,Equities,EPAM,256.62,256.62,0.0
6337,Catalysm,2023-05-31,Government Bond,ES00000121S7,164.41,164.41,0.0
6338,Catalysm,2023-05-31,Government Bond,ES0000012852,124.84,124.84,0.0
6339,Catalysm,2023-05-31,Government Bond,ES0000012852,124.84,124.84,0.0
6340,Catalysm,2023-05-31,Government Bond,ES00000128C6,135.23,135.23,0.0
6341,Catalysm,2023-05-31,Government Bond,ES00000128C6,135.23,135.23,0.0
6342,Catalysm,2023-05-31,Government Bond,ES0000012932,147.52,147.52,0.0
6343,Catalysm,2023-05-31,Equities,ETR,98.2,98.2,0.0
6344,Catalysm,2023-05-31,Equities,ETR,98.2,98.2,0.0
6345,Catalysm,2023-05-31,Equities,ETSY,81.05,81.05,0.0
6346,Catalysm,2023-05-31,Equities,FE,37.0,37.0,0.0
6347,Catalysm,2023-05-31,Equities,FE,37.0,37.0,0.0
6348,Catalysm,2023-05-31,Equities,FITB,23.97,23.97,0.0
6349,Catalysm,2023-05-31,Government Bond,GB0031790826,309.03,309.03,0.0
6350,Catalysm,2023-05-31,Government Bond,GB00B128DH60,207.72,207.72,0.0
6351,Catalysm,2023-05-31,Government Bond,GB00B128DH60,207.72,207.72,0.0
6352,Catalysm,2023-05-31,Government Bond,GB00B6460505,152.59,152.59,0.0
6353,Catalysm,2023-05-31,Government Bond,GB00B6460505,152.59,152.59,0.0
6354,Catalysm,2023-05-31,Government Bond,GB00B6460505,152.59,152.59,0.0
6355,Catalysm,2023-05-31,Government Bond,GB00BD9MZZ71,326.05,326.05,0.0
6356,Catalysm,2023-05-31,Government Bond,GB00BD9MZZ71,326.05,326.05,0.0
6357,Catalysm,2023-05-31,Government Bond,GB00BD9MZZ71,326.05,326.05,0.0
6358,Catalysm,2023-05-31,Government Bond,GB00BDX8CX86,366.31,366.31,0.0
6359,Catalysm,2023-05-31,Government Bond,GB00BDX8CX86,366.31,366.31,0.0
6360,Catalysm,2023-05-31,Government Bond,GB00BNNGP551,143.22,143.22,0.0
6361,Catalysm,2023-05-31,Government Bond,GB00BNNGP551,143.22,143.22,0.0
6362,Catalysm,2023-05-31,Government Bond,GB00BYY5F144,139.99,139.99,0.0
6363,Catalysm,2023-05-31,Government Bond,GB00BYY5F144,139.99,139.99,0.0
6364,Catalysm,2023-05-31,Government Bond,GB00BZ13DV40,217.7,217.7,0.0
6365,Catalysm,2023-05-31,Government Bond,GB00BZ13DV40,217.7,217.7,0.0
6366,Catalysm,2023-05-31,Equities,GOOG,123.37,123.37,0.0
6367,Catalysm,2023-05-31,Equities,GOOG,123.37,123.37,0.0
6368,Catalysm,2023-05-31,Equities,GOOG,123.37,123.37,0.0
6369,Catalysm,2023-05-31,Equities,HUM,500.87,500.87,0.0
6370,Catalysm,2023-05-31,Equities,IDXX,464.77,464.77,0.0
6371,Catalysm,2023-05-31,Equities,IDXX,464.77,464.77,0.0
6372,Catalysm,2023-05-31,Equities,IEX,197.96,197.96,0.0
6373,Catalysm,2023-05-31,Equities,IEX,197.96,197.96,0.0
6374,Catalysm,2023-05-31,Equities,IT,342.86,342.86,0.0
6375,Catalysm,2023-05-31,Equities,IT,342.86,342.86,0.0
6376,Catalysm,2023-05-31,Government Bond,IT0003745541,179.74,179.74,0.0
6377,Catalysm,2023-05-31,Government Bond,IT0003745541,179.74,179.74,0.0
6378,Catalysm,2023-05-31,Government Bond,IT0003745541,179.74,179.74,0.0
6379,Catalysm,2023-05-31,Government Bond,IT0003745541,179.74,179.74,0.0
6380,Catalysm,2023-05-31,Equities,KMB,133.11,133.11,0.0
6381,Catalysm,2023-05-31,Equities,KMB,133.11,133.11,0.0
6382,Catalysm,2023-05-31,Equities,KR,45.06,45.06,0.0
6383,Catalysm,2023-05-31,Equities,KR,45.06,45.06,0.0
6384,Catalysm,2023-05-31,Equities,KR,45.06,45.06,0.0
6385,Catalysm,2023-05-31,Equities,KR,45.06,45.06,0.0
6386,Catalysm,2023-05-31,Equities,LMT,444.01,444.01,0.0
6387,Catalysm,2023-05-31,Equities,LMT,444.01,444.01,0.0
6388,Catalysm,2023-05-31,Equities,MA,364.49,364.49,0.0
6389,Catalysm,2023-05-31,Equities,MA,364.49,364.49,0.0
6390,Catalysm,2023-05-31,Equities,MA,364.49,364.49,0.0
6391,Catalysm,2023-05-31,Equities,MA,364.49,364.49,0.0
6392,Catalysm,2023-05-31,Equities,MA,364.49,364.49,0.0
6393,Catalysm,2023-05-31,Equities,META,264.72,264.72,0.0
6394,Catalysm,2023-05-31,Equities,META,264.72,264.72,0.0
6395,Catalysm,2023-05-31,Equities,META,264.72,264.72,0.0
6396,Catalysm,2023-05-31,Equities,MKTX,271.68,271.68,0.0
6397,Catalysm,2023-05-31,Equities,MKTX,271.68,271.68,0.0
6398,Catalysm,2023-05-31,Equities,MNST,58.62,58.62,0.0
6399,Catalysm,2023-05-31,Equities,MNST,58.62,58.62,0.0
6400,Catalysm,2023-05-31,Equities,MO,43.51,43.51,0.0
6401,Catalysm,2023-05-31,Equities,MO,43.51,43.51,0.0
6402,Catalysm,2023-05-31,Equities,MO,43.51,43.51,0.0
6403,Catalysm,2023-05-31,Equities,MOS,31.96,31.96,0.0
6404,Catalysm,2023-05-31,Equities,MOS,31.96,31.96,0.0
6405,Catalysm,2023-05-31,Equities,NEM,40.55,40.55,0.0
6406,Catalysm,2023-05-31,Equities,NEM,40.55,40.55,0.0
6407,Catalysm,2023-05-31,Equities,NEM,40.55,40.55,0.0
6408,Catalysm,2023-05-31,Government Bond,NL0012818504,107.11,107.11,0.0
6409,Catalysm,2023-05-31,Government Bond,NL0012818504,107.11,107.11,0.0
6410,Catalysm,2023-05-31,Equities,NSC,206.96,206.96,0.0
6411,Catalysm,2023-05-31,Equities,NSC,206.96,206.96,0.0
6412,Catalysm,2023-05-31,Equities,NVR,5554.22,5554.22,0.0
6413,Catalysm,2023-05-31,Equities,NVR,5554.22,5554.22,0.0
6414,Catalysm,2023-05-31,Equities,ODFL,310.04,310.04,0.0
6415,Catalysm,2023-05-31,Equities,ODFL,310.04,310.04,0.0
6416,Catalysm,2023-05-31,Equities,ODFL,310.04,310.04,0.0
6417,Catalysm,2023-05-31,Equities,ORCL,105.57,105.57,0.0
6418,Catalysm,2023-05-31,Equities,PSA,280.35,280.35,0.0
6419,Catalysm,2023-05-31,Equities,PWR,177.51,177.51,0.0
6420,Catalysm,2023-05-31,Equities,PXD,199.44,199.44,0.0
6421,Catalysm,2023-05-31,Equities,QCOM,113.41,113.41,0.0
6422,Catalysm,2023-05-31,Equities,REGN,735.56,735.56,0.0
6423,Catalysm,2023-05-31,Equities,REGN,735.56,735.56,0.0
6424,Catalysm,2023-05-31,Equities,REGN,735.56,735.56,0.0
6425,Catalysm,2023-05-31,Equities,RTX,91.5,91.5,0.0
6426,Catalysm,2023-05-31,Equities,RTX,91.5,91.5,0.0
6427,Catalysm,2023-05-31,Equities,RTX,91.5,91.5,0.0
6428,Catalysm,2023-05-31,Equities,SBAC,220.92,220.92,0.0
6429,Catalysm,2023-05-31,Government Bond,SE0013748258,124.43,124.43,0.0
6430,Catalysm,2023-05-31,Government Bond,SE0013748258,124.43,124.43,0.0
6431,Catalysm,2023-05-31,Equities,SPGI,366.58,366.58,0.0
6432,Catalysm,2023-05-31,Equities,SPGI,366.58,366.58,0.0
6433,Catalysm,2023-05-31,Equities,SRE,70.59,70.59,0.0
6434,Catalysm,2023-05-31,Equities,TEL,121.92,121.92,0.0
6435,Catalysm,2023-05-31,Equities,TEL,121.92,121.92,0.0
6436,Catalysm,2023-05-31,Equities,TEL,121.92,121.92,0.0
6437,Catalysm,2023-05-31,Equities,TGT,129.82,129.82,0.0
6438,Catalysm,2023-05-31,Equities,TGT,129.82,129.82,0.0
6439,Catalysm,2023-05-31,Equities,TJX,76.5,76.5,0.0
6440,Catalysm,2023-05-31,Equities,TJX,76.5,76.5,0.0
6441,Catalysm,2023-05-31,Equities,TJX,76.5,76.5,0.0
6442,Catalysm,2023-05-31,Equities,TJX,76.5,76.5,0.0
6443,Catalysm,2023-05-31,Equities,TJX,76.5,76.5,0.0
6444,Catalysm,2023-05-31,Equities,UDR,39.29,39.29,0.0
6445,Catalysm,2023-05-31,Equities,UDR,39.29,39.29,0.0
6446,Catalysm,2023-05-31,Government Bond,US912810FS25,161.68,161.68,0.0
6447,Catalysm,2023-05-31,Government Bond,US912810FS25,161.68,161.68,0.0
6448,Catalysm,2023-05-31,Government Bond,US912810FS25,161.68,161.68,0.0
6449,Catalysm,2023-05-31,Government Bond,US912810SB52,157.39,157.39,0.0
6450,Catalysm,2023-05-31,Government Bond,US9128287D64,121.42,121.42,0.0
6451,Catalysm,2023-05-31,Government Bond,US912828WU04,124.5,124.5,0.0
6452,Catalysm,2023-05-31,Government Bond,US912828WU04,124.5,124.5,0.0
6453,Catalysm,2023-05-31,Government Bond,US912828WU04,124.5,124.5,0.0
6454,Catalysm,2023-05-31,Equities,USB,29.46,29.46,0.0
6455,Catalysm,2023-05-31,CASH,USDCURR,,,
6456,Catalysm,2023-05-31,CASH,USDCURR,,,
6457,Catalysm,2023-05-31,CASH,USDCURR,,,
6458,Catalysm,2023-05-31,CASH,USDCURR,,,
6459,Catalysm,2023-05-31,CASH,USDCURR,,,
6460,Catalysm,2023-05-31,CASH,USDCURR,,,
6461,Catalysm,2023-05-31,CASH,USDCURR,,,
6462,Catalysm,2023-05-31,CASH,USDCURR,,,
6463,Catalysm,2023-05-31,CASH,USDCURR,,,
6464,Catalysm,2023-05-31,CASH,USDCURR,,,
6465,Catalysm,2023-05-31,Equities,WMT,146.35,146.35,0.0
6466,Catalysm,2023-05-31,Equities,WMT,146.35,146.35,0.0
6467,Catalysm,2023-05-31,Equities,WYNN,98.44,98.44,0.0
6468,Catalysm,2023-05-31,Equities,WYNN,98.44,98.44,0.0
6469,Catalysm,2023-05-31,Equities,ZTS,162.65,162.65,0.0
6470,Catalysm,2023-05-31,Equities,ZTS,162.65,162.65,0.0
6471,Catalysm,2023-05-31,Equities,ZTS,162.65,162.65,0.0
6472,Catalysm,2023-06-30,Equities,ACGL,74.85,74.85,0.0
